customer_id,base_value,Final_Value,discount_amount,discount_percentage,Discount Exposure,Conversion,Profit / Margin,dwell_time_seconds,price_comparison_tabs,product_views,cart_added,ground_truth_persona
CUST_58280,1077.0,0.0,0.0,0.0,0,0,0.0,136,0,5,1,Lost Cause
CUST_34262,2377.0,0.0,0.0,0.0,0,0,0.0,38,2,4,0,Lost Cause
CUST_90435,1795.0,0.0,0.0,0.0,0,0,0.0,107,0,3,1,Lost Cause
CUST_72211,2526.0,0.0,0.0,0.0,0,0,0.0,242,2,2,1,Persuadable
CUST_64842,1755.0,0.0,0.0,0.0,0,0,0.0,226,0,2,1,Persuadable
CUST_66979,3560.0,0.0,0.0,0.0,0,0,0.0,324,0,6,1,Persuadable
CUST_91470,3360.0,0.0,0.0,0.0,1,0,0.0,64,1,7,0,Sleeping Dog
CUST_48197,4666.0,0.0,0.0,0.0,1,0,0.0,55,2,3,0,Lost Cause
CUST_51844,1115.0,0.0,0.0,0.0,0,0,0.0,176,1,5,1,Lost Cause
CUST_74754,1181.0,0.0,0.0,0.0,0,0,0.0,77,2,5,1,Lost Cause
CUST_44157,1710.0,0.0,0.0,0.0,0,0,0.0,20,0,2,0,Lost Cause
CUST_87129,3593.0,2874.4,718.6,0.2,1,1,1313.13,49,3,6,1,Persuadable
CUST_50042,2370.0,0.0,0.0,0.0,1,0,0.0,75,1,5,0,Lost Cause
CUST_71665,4880.0,3660.0,1220.0,0.25,1,1,1628.81,51,3,1,0,Persuadable
CUST_92856,1728.0,1555.2,172.8,0.1,1,1,734.01,58,1,6,1,Sure Thing
CUST_37376,6427.0,0.0,0.0,0.0,0,0,0.0,51,2,5,0,Lost Cause
CUST_65554,1700.0,0.0,0.0,0.0,0,0,0.0,15,5,1,1,Persuadable
CUST_24199,1667.0,0.0,0.0,0.0,0,0,0.0,131,0,5,0,Lost Cause
CUST_91412,3449.0,0.0,0.0,0.0,1,0,0.0,119,2,2,0,Lost Cause
CUST_60948,4804.0,4804.0,0.0,0.0,0,1,2552.3,137,2,4,1,Lost Cause
CUST_83781,4751.0,4751.0,0.0,0.0,0,1,2697.47,35,0,3,1,Sure Thing
CUST_82750,4741.0,0.0,0.0,0.0,0,0,0.0,52,3,3,1,Persuadable
CUST_76262,4670.0,0.0,0.0,0.0,0,0,0.0,125,1,5,0,Lost Cause
CUST_56600,2368.0,0.0,0.0,0.0,0,0,0.0,119,2,2,1,Lost Cause
CUST_86898,9502.0,0.0,0.0,0.0,1,0,0.0,94,2,5,0,Lost Cause
CUST_72483,1251.0,0.0,0.0,0.0,0,0,0.0,61,2,4,1,Lost Cause
CUST_28297,1329.0,0.0,0.0,0.0,0,0,0.0,302,3,6,0,Persuadable
CUST_40448,3484.0,2613.0,871.0,0.25,1,1,984.15,59,0,3,1,Sure Thing
CUST_36172,1119.0,951.15,167.85,0.15,1,1,477.53,82,3,4,1,Persuadable
CUST_52874,1928.0,0.0,0.0,0.0,1,0,0.0,146,0,3,1,Lost Cause
CUST_17657,1343.0,0.0,0.0,0.0,1,0,0.0,103,0,10,1,Lost Cause
CUST_94386,1805.0,0.0,0.0,0.0,0,0,0.0,61,1,3,0,Lost Cause
CUST_35425,2626.0,0.0,0.0,0.0,1,0,0.0,78,3,4,1,Persuadable
CUST_36685,2447.0,0.0,0.0,0.0,1,0,0.0,199,0,5,0,Lost Cause
CUST_34578,4672.0,0.0,0.0,0.0,1,0,0.0,49,0,3,0,Lost Cause
CUST_38831,3579.0,3042.15,536.85,0.15,1,1,1375.26,28,3,3,1,Persuadable
CUST_17906,1678.0,1678.0,0.0,0.0,0,1,971.35,55,1,4,1,Sure Thing
CUST_71413,1670.0,0.0,0.0,0.0,0,0,0.0,237,3,2,0,Persuadable
CUST_64028,1712.0,0.0,0.0,0.0,1,0,0.0,21,2,6,1,Lost Cause
CUST_17287,3364.0,0.0,0.0,0.0,0,0,0.0,584,1,4,1,Persuadable
CUST_43660,1160.0,870.0,290.0,0.25,1,1,383.26,103,3,7,0,Persuadable
CUST_85758,1160.0,1160.0,0.0,0.0,0,1,692.12,512,0,7,0,Sleeping Dog
CUST_70504,1053.0,0.0,0.0,0.0,0,0,0.0,345,0,5,1,Persuadable
CUST_69720,1091.0,0.0,0.0,0.0,0,0,0.0,82,1,4,0,Lost Cause
CUST_44701,1843.0,1843.0,0.0,0.0,0,1,1083.47,36,1,2,1,Sure Thing
CUST_93300,2422.0,2422.0,0.0,0.0,0,1,1263.44,31,1,3,1,Sure Thing
CUST_27674,4797.0,0.0,0.0,0.0,0,0,0.0,42,4,6,1,Persuadable
CUST_93560,1832.0,0.0,0.0,0.0,1,0,0.0,158,1,4,0,Lost Cause
CUST_33874,6428.0,0.0,0.0,0.0,0,0,0.0,48,2,6,1,Lost Cause
CUST_53642,1069.0,0.0,0.0,0.0,0,0,0.0,60,2,4,0,Lost Cause
CUST_75160,1166.0,0.0,0.0,0.0,0,0,0.0,81,2,6,1,Lost Cause
CUST_27602,1077.0,0.0,0.0,0.0,0,0,0.0,303,3,3,1,Persuadable
CUST_98801,4800.0,0.0,0.0,0.0,0,0,0.0,35,2,3,0,Lost Cause
CUST_35931,2371.0,0.0,0.0,0.0,0,0,0.0,10,5,6,1,Persuadable
CUST_39192,4812.0,0.0,0.0,0.0,1,0,0.0,17,2,6,1,Lost Cause
CUST_56542,2545.0,2290.5,254.5,0.1,1,1,1111.3,292,2,6,1,Persuadable
CUST_52520,1828.0,0.0,0.0,0.0,1,0,0.0,135,1,5,1,Lost Cause
CUST_74772,4705.0,3999.25,705.75,0.15,1,1,1963.22,48,3,4,0,Persuadable
CUST_68762,2616.0,2092.8,523.2,0.2,1,1,988.11,33,0,5,1,Sure Thing
CUST_60106,3516.0,2812.8,703.2,0.2,1,1,1348.04,51,5,5,0,Persuadable
CUST_91121,6429.0,5786.1,642.9,0.1,1,1,2777.45,24,4,6,1,Persuadable
CUST_35559,1678.0,0.0,0.0,0.0,0,0,0.0,350,1,5,1,Persuadable
CUST_43742,1168.0,934.4,233.6,0.2,1,1,400.51,194,0,7,1,Persuadable
CUST_79669,6634.0,0.0,0.0,0.0,1,0,0.0,84,2,5,0,Lost Cause
CUST_90199,2538.0,0.0,0.0,0.0,0,0,0.0,250,3,2,1,Persuadable
CUST_31754,2406.0,0.0,0.0,0.0,0,0,0.0,44,2,3,1,Lost Cause
CUST_13972,1821.0,0.0,0.0,0.0,1,0,0.0,161,0,3,0,Lost Cause
CUST_80831,3514.0,2635.5,878.5,0.25,1,1,1224.0,242,0,2,1,Persuadable
CUST_51873,2418.0,2055.3,362.7,0.15,1,1,904.62,62,3,4,0,Persuadable
CUST_19903,2407.0,0.0,0.0,0.0,1,0,0.0,179,1,6,0,Sleeping Dog
CUST_13020,4734.0,0.0,0.0,0.0,1,0,0.0,51,2,6,0,Sleeping Dog
CUST_51755,3641.0,0.0,0.0,0.0,0,0,0.0,52,0,5,0,Lost Cause
CUST_95956,1809.0,0.0,0.0,0.0,0,0,0.0,23,2,7,1,Lost Cause
CUST_96988,2436.0,0.0,0.0,0.0,0,0,0.0,79,2,3,0,Lost Cause
CUST_55648,1804.0,0.0,0.0,0.0,1,0,0.0,166,1,5,1,Lost Cause
CUST_19516,2629.0,2234.65,394.35,0.15,1,1,1154.72,348,5,4,0,Persuadable
CUST_12396,1813.0,0.0,0.0,0.0,1,0,0.0,121,2,2,1,Lost Cause
CUST_94082,1717.0,1459.45,257.55,0.15,1,1,695.99,248,2,4,1,Persuadable
CUST_29129,2637.0,0.0,0.0,0.0,0,0,0.0,217,2,5,1,Persuadable
CUST_11591,4769.0,0.0,0.0,0.0,0,0,0.0,32,3,4,1,Persuadable
CUST_21303,1234.0,1048.9,185.1,0.15,1,1,517.61,89,1,5,1,Sure Thing
CUST_40561,1265.0,1265.0,0.0,0.0,0,1,678.98,24,0,8,1,Sure Thing
CUST_81719,3479.0,0.0,0.0,0.0,0,0,0.0,147,2,7,0,Sleeping Dog
CUST_96231,1819.0,1637.1,181.9,0.1,1,1,892.17,369,0,2,1,Persuadable
CUST_17314,1339.0,0.0,0.0,0.0,1,0,0.0,27,2,7,1,Lost Cause
CUST_29623,3479.0,0.0,0.0,0.0,1,0,0.0,168,3,3,0,Persuadable
CUST_77675,6641.0,0.0,0.0,0.0,0,0,0.0,130,1,5,1,Lost Cause
CUST_75082,1754.0,0.0,0.0,0.0,1,0,0.0,115,1,7,1,Lost Cause
CUST_93624,1297.0,1167.3,129.7,0.1,1,1,569.58,69,1,3,1,Sure Thing
CUST_43130,1155.0,0.0,0.0,0.0,0,0,0.0,62,2,4,1,Lost Cause
CUST_61756,4746.0,4271.4,474.6,0.1,1,1,2370.75,15,1,4,1,Sure Thing
CUST_36292,4676.0,3974.6,701.4,0.15,1,1,1925.18,39,1,4,1,Sure Thing
CUST_96206,1834.0,0.0,0.0,0.0,0,0,0.0,11,0,3,0,Lost Cause
CUST_79274,2630.0,2630.0,0.0,0.0,0,1,1564.08,114,1,7,0,Sleeping Dog
CUST_12469,1113.0,0.0,0.0,0.0,1,0,0.0,23,0,4,0,Lost Cause
CUST_63947,1762.0,0.0,0.0,0.0,1,0,0.0,257,3,3,0,Persuadable
CUST_32534,2639.0,0.0,0.0,0.0,0,0,0.0,98,2,5,0,Lost Cause
CUST_73620,3438.0,0.0,0.0,0.0,0,0,0.0,154,0,7,1,Lost Cause
CUST_58874,6498.0,0.0,0.0,0.0,0,0,0.0,73,0,1,0,Lost Cause
CUST_59708,1889.0,0.0,0.0,0.0,1,0,0.0,108,0,6,1,Lost Cause
CUST_84553,1916.0,0.0,0.0,0.0,0,0,0.0,353,0,3,1,Persuadable
CUST_78344,4887.0,4398.3,488.7,0.1,1,1,2316.79,20,3,4,1,Persuadable
CUST_59138,2631.0,0.0,0.0,0.0,0,0,0.0,45,3,3,1,Persuadable
CUST_64302,3455.0,2591.25,863.75,0.25,1,1,1188.7,191,3,4,0,Persuadable
CUST_57638,6620.0,0.0,0.0,0.0,1,0,0.0,22,2,4,0,Lost Cause
CUST_88249,1812.0,1449.6,362.4,0.2,1,1,650.41,19,1,4,1,Sure Thing
CUST_12719,1155.0,1039.5,115.5,0.1,1,1,513.25,63,1,3,1,Sure Thing
CUST_32890,4869.0,0.0,0.0,0.0,1,0,0.0,21,2,5,1,Lost Cause
CUST_87236,1266.0,0.0,0.0,0.0,1,0,0.0,115,0,3,1,Lost Cause
CUST_46509,2378.0,2021.3,356.7,0.15,1,1,1045.42,40,3,6,0,Persuadable
CUST_52534,3445.0,0.0,0.0,0.0,1,0,0.0,281,2,5,0,Lost Cause
CUST_28787,6525.0,0.0,0.0,0.0,0,0,0.0,193,2,4,1,Persuadable
CUST_58845,2628.0,0.0,0.0,0.0,1,0,0.0,154,1,3,0,Lost Cause
CUST_67932,1326.0,0.0,0.0,0.0,0,0,0.0,125,3,4,1,Persuadable
CUST_43062,1826.0,0.0,0.0,0.0,0,0,0.0,248,2,3,1,Persuadable
CUST_85713,2441.0,0.0,0.0,0.0,1,0,0.0,40,2,4,0,Lost Cause
CUST_97263,6577.0,5590.45,986.55,0.15,1,1,2666.05,257,1,5,1,Persuadable
CUST_70461,1137.0,0.0,0.0,0.0,0,0,0.0,196,0,2,1,Persuadable
CUST_85418,4947.0,0.0,0.0,0.0,1,0,0.0,175,1,8,1,Lost Cause
CUST_76672,1183.0,0.0,0.0,0.0,1,0,0.0,108,0,3,0,Lost Cause
CUST_44832,2389.0,2030.65,358.35,0.15,1,1,1071.15,43,1,3,1,Sure Thing
CUST_41966,1905.0,0.0,0.0,0.0,1,0,0.0,76,1,4,0,Lost Cause
CUST_82545,9434.0,7075.5,2358.5,0.25,1,1,3157.32,199,0,3,1,Persuadable
CUST_22987,1076.0,1076.0,0.0,0.0,0,1,632.73,13,1,5,1,Sure Thing
CUST_47311,4937.0,0.0,0.0,0.0,0,0,0.0,192,2,1,0,Lost Cause
CUST_41575,2440.0,0.0,0.0,0.0,0,0,0.0,42,1,2,0,Lost Cause
CUST_73852,1076.0,0.0,0.0,0.0,1,0,0.0,28,0,6,0,Sleeping Dog
CUST_11007,1331.0,1331.0,0.0,0.0,0,1,707.86,24,1,3,1,Sure Thing
CUST_80981,1848.0,0.0,0.0,0.0,0,0,0.0,13,3,7,0,Persuadable
CUST_86242,2503.0,0.0,0.0,0.0,0,0,0.0,98,0,5,1,Lost Cause
CUST_57517,2459.0,0.0,0.0,0.0,0,0,0.0,39,2,4,0,Lost Cause
CUST_39257,4650.0,3952.5,697.5,0.15,1,1,1929.16,555,2,6,1,Persuadable
CUST_97272,1227.0,0.0,0.0,0.0,0,0,0.0,112,2,5,1,Lost Cause
CUST_52207,2409.0,1927.2,481.8,0.2,1,1,960.5,27,0,3,1,Sure Thing
CUST_23281,2631.0,0.0,0.0,0.0,0,0,0.0,150,4,6,1,Persuadable
CUST_71246,2570.0,0.0,0.0,0.0,1,0,0.0,283,0,7,0,Sleeping Dog
CUST_11435,4793.0,0.0,0.0,0.0,0,0,0.0,174,2,6,1,Lost Cause
CUST_36660,2430.0,2187.0,243.0,0.1,1,1,1038.3,19,0,1,1,Sure Thing
CUST_15084,6581.0,5593.85,987.15,0.15,1,1,2819.67,281,3,7,1,Persuadable
CUST_92197,3428.0,0.0,0.0,0.0,0,0,0.0,199,7,5,1,Persuadable
CUST_23507,1330.0,0.0,0.0,0.0,0,0,0.0,30,2,3,1,Lost Cause
CUST_82595,1231.0,1231.0,0.0,0.0,0,1,714.01,16,3,7,1,Persuadable
CUST_93807,6527.0,0.0,0.0,0.0,1,0,0.0,107,2,3,1,Lost Cause
CUST_55539,1719.0,0.0,0.0,0.0,1,0,0.0,30,0,7,0,Sleeping Dog
CUST_17491,9447.0,8502.3,944.7,0.1,1,1,4311.75,225,1,4,1,Persuadable
CUST_60192,2629.0,1971.75,657.25,0.25,1,1,889.44,63,0,2,1,Sure Thing
CUST_90395,1864.0,0.0,0.0,0.0,0,0,0.0,302,1,3,1,Persuadable
CUST_73888,1296.0,1036.8,259.2,0.2,1,1,517.92,110,1,1,1,Lost Cause
CUST_83609,2425.0,2061.25,363.75,0.15,1,1,957.22,34,0,5,1,Sure Thing
CUST_19077,2404.0,0.0,0.0,0.0,0,0,0.0,28,3,1,0,Persuadable
CUST_30953,2608.0,0.0,0.0,0.0,1,0,0.0,113,1,3,1,Lost Cause
CUST_86919,1077.0,0.0,0.0,0.0,0,0,0.0,182,3,2,1,Persuadable
CUST_77889,2489.0,2115.65,373.35,0.15,1,1,924.8,192,3,5,0,Persuadable
CUST_33821,3449.0,2931.65,517.35,0.15,1,1,1304.47,48,1,1,1,Sure Thing
CUST_47567,4896.0,4896.0,0.0,0.0,0,1,2667.27,37,3,5,0,Persuadable
CUST_34860,3633.0,0.0,0.0,0.0,1,0,0.0,12,2,3,0,Lost Cause
CUST_31195,1246.0,0.0,0.0,0.0,0,0,0.0,146,2,3,1,Lost Cause
CUST_87475,1705.0,0.0,0.0,0.0,0,0,0.0,19,2,3,1,Lost Cause
CUST_97266,2501.0,0.0,0.0,0.0,0,0,0.0,75,2,2,1,Lost Cause
CUST_31427,6626.0,0.0,0.0,0.0,0,0,0.0,120,2,3,1,Lost Cause
CUST_37083,1925.0,0.0,0.0,0.0,0,0,0.0,341,3,4,1,Persuadable
CUST_97046,1345.0,1008.75,336.25,0.25,1,1,383.91,54,1,9,1,Sure Thing
CUST_67372,1130.0,0.0,0.0,0.0,1,0,0.0,44,2,2,0,Lost Cause
CUST_54064,2607.0,0.0,0.0,0.0,0,0,0.0,137,2,7,1,Lost Cause
CUST_17813,1280.0,0.0,0.0,0.0,0,0,0.0,125,2,4,1,Lost Cause
CUST_41598,1693.0,0.0,0.0,0.0,1,0,0.0,58,2,2,1,Lost Cause
CUST_37082,4689.0,4220.1,468.9,0.1,1,1,1994.48,325,1,3,0,Lost Cause
CUST_39241,1883.0,1694.7,188.3,0.1,1,1,824.75,233,0,4,1,Persuadable
CUST_54569,3639.0,0.0,0.0,0.0,1,0,0.0,40,2,5,1,Lost Cause
CUST_21745,4878.0,3902.4,975.6,0.2,1,1,1604.39,42,0,6,1,Sure Thing
CUST_36029,4777.0,0.0,0.0,0.0,0,0,0.0,96,2,2,0,Lost Cause
CUST_23025,1258.0,0.0,0.0,0.0,1,0,0.0,188,2,6,0,Sleeping Dog
CUST_24288,1944.0,0.0,0.0,0.0,0,0,0.0,15,1,5,0,Lost Cause
CUST_99186,3614.0,0.0,0.0,0.0,0,0,0.0,151,2,5,1,Lost Cause
CUST_16540,4767.0,0.0,0.0,0.0,1,0,0.0,135,2,5,1,Lost Cause
CUST_91958,4791.0,0.0,0.0,0.0,1,0,0.0,41,0,5,0,Lost Cause
CUST_78878,1226.0,0.0,0.0,0.0,1,0,0.0,147,0,5,0,Lost Cause
CUST_51846,1313.0,0.0,0.0,0.0,0,0,0.0,347,3,6,0,Persuadable
CUST_85932,3540.0,0.0,0.0,0.0,0,0,0.0,15,3,5,1,Persuadable
CUST_27482,2365.0,0.0,0.0,0.0,1,0,0.0,56,0,3,0,Lost Cause
CUST_33411,4916.0,0.0,0.0,0.0,1,0,0.0,79,2,7,1,Lost Cause
CUST_60975,6643.0,0.0,0.0,0.0,1,0,0.0,285,1,5,0,Lost Cause
CUST_70545,1717.0,0.0,0.0,0.0,0,0,0.0,403,2,1,1,Persuadable
CUST_88797,1684.0,1431.4,252.6,0.15,1,1,715.8,80,1,5,1,Sure Thing
CUST_62307,4810.0,4810.0,0.0,0.0,0,1,2580.03,176,0,6,0,Sleeping Dog
CUST_13093,6459.0,0.0,0.0,0.0,0,0,0.0,101,1,1,1,Lost Cause
CUST_87258,2531.0,0.0,0.0,0.0,1,0,0.0,102,1,4,1,Lost Cause
CUST_32042,1196.0,1196.0,0.0,0.0,0,1,706.79,49,0,3,1,Sure Thing
CUST_62930,1188.0,0.0,0.0,0.0,1,0,0.0,39,1,2,1,Sure Thing
CUST_54413,1837.0,0.0,0.0,0.0,1,0,0.0,50,1,2,0,Lost Cause
CUST_43756,3535.0,0.0,0.0,0.0,1,0,0.0,107,1,5,1,Lost Cause
CUST_63268,1801.0,1440.8,360.2,0.2,1,1,719.41,13,0,1,1,Sure Thing
CUST_49214,6595.0,4946.25,1648.75,0.25,1,1,1796.83,295,2,6,1,Persuadable
CUST_91871,1123.0,0.0,0.0,0.0,0,0,0.0,30,1,5,1,Sure Thing
CUST_38602,1066.0,0.0,0.0,0.0,0,0,0.0,39,1,3,0,Lost Cause
CUST_63331,9487.0,0.0,0.0,0.0,0,0,0.0,97,0,5,0,Lost Cause
CUST_58901,4868.0,0.0,0.0,0.0,1,0,0.0,158,3,5,1,Persuadable
CUST_73416,1113.0,0.0,0.0,0.0,0,0,0.0,22,3,6,1,Persuadable
CUST_42196,1838.0,0.0,0.0,0.0,1,0,0.0,55,2,6,1,Lost Cause
CUST_15626,1306.0,0.0,0.0,0.0,1,0,0.0,425,2,5,0,Lost Cause
CUST_17424,3458.0,0.0,0.0,0.0,1,0,0.0,46,2,5,1,Lost Cause
CUST_22857,3387.0,3387.0,0.0,0.0,0,1,2018.38,55,0,3,1,Sure Thing
CUST_29982,2431.0,2066.35,364.65,0.15,1,1,1040.39,227,1,4,1,Persuadable
CUST_86961,1760.0,0.0,0.0,0.0,0,0,0.0,16,1,3,0,Lost Cause
CUST_11980,1072.0,0.0,0.0,0.0,1,0,0.0,84,1,4,0,Lost Cause
CUST_58290,2408.0,0.0,0.0,0.0,0,0,0.0,67,2,3,0,Lost Cause
CUST_36431,1765.0,0.0,0.0,0.0,0,0,0.0,55,0,4,0,Lost Cause
CUST_94976,1845.0,0.0,0.0,0.0,0,0,0.0,50,2,5,1,Lost Cause
CUST_92711,1090.0,1090.0,0.0,0.0,0,1,608.07,21,1,4,1,Sure Thing
CUST_36385,4754.0,4754.0,0.0,0.0,0,1,2743.58,55,0,4,1,Sure Thing
CUST_48158,1694.0,0.0,0.0,0.0,1,0,0.0,15,2,3,0,Lost Cause
CUST_33019,1130.0,0.0,0.0,0.0,0,0,0.0,192,1,5,1,Persuadable
CUST_28639,2472.0,0.0,0.0,0.0,1,0,0.0,70,2,7,1,Lost Cause
CUST_95530,1153.0,0.0,0.0,0.0,0,0,0.0,80,1,4,0,Lost Cause
CUST_31563,2445.0,0.0,0.0,0.0,0,0,0.0,278,2,6,1,Persuadable
CUST_49341,4819.0,0.0,0.0,0.0,1,0,0.0,138,2,4,1,Lost Cause
CUST_15776,9484.0,9484.0,0.0,0.0,0,1,5055.71,10,0,4,1,Sure Thing
CUST_46444,1332.0,0.0,0.0,0.0,1,0,0.0,354,0,2,0,Lost Cause
CUST_78916,4853.0,3882.4,970.6,0.2,1,1,1753.78,42,1,5,1,Sure Thing
CUST_18711,1890.0,0.0,0.0,0.0,0,0,0.0,23,2,3,1,Lost Cause
CUST_84318,1092.0,982.8,109.2,0.1,1,1,507.17,185,2,4,1,Persuadable
CUST_92970,1127.0,0.0,0.0,0.0,0,0,0.0,93,0,3,1,Lost Cause
CUST_95553,1223.0,0.0,0.0,0.0,1,0,0.0,78,0,5,0,Lost Cause
CUST_40707,2489.0,2489.0,0.0,0.0,0,1,1367.76,44,1,7,1,Sure Thing
CUST_49110,1328.0,0.0,0.0,0.0,0,0,0.0,105,0,7,1,Lost Cause
CUST_71788,1662.0,1662.0,0.0,0.0,0,1,952.24,48,0,2,1,Sure Thing
CUST_92879,6412.0,0.0,0.0,0.0,1,0,0.0,288,1,5,0,Lost Cause
CUST_48827,1804.0,1533.4,270.6,0.15,1,1,729.87,39,1,3,1,Sure Thing
CUST_15655,6502.0,0.0,0.0,0.0,0,0,0.0,268,1,6,1,Persuadable
CUST_54859,1146.0,0.0,0.0,0.0,0,0,0.0,108,3,2,1,Persuadable
CUST_63625,3452.0,3106.8,345.2,0.1,1,1,1652.24,221,0,2,1,Persuadable
CUST_62098,3356.0,0.0,0.0,0.0,0,0,0.0,159,2,5,1,Lost Cause
CUST_25251,2470.0,0.0,0.0,0.0,0,0,0.0,153,4,7,1,Persuadable
CUST_10526,1686.0,1686.0,0.0,0.0,0,1,1000.22,57,0,3,1,Sure Thing
CUST_78760,2370.0,0.0,0.0,0.0,0,0,0.0,41,0,5,0,Lost Cause
CUST_57837,4721.0,0.0,0.0,0.0,0,0,0.0,38,1,1,0,Lost Cause
CUST_21536,4871.0,0.0,0.0,0.0,1,0,0.0,243,1,5,1,Persuadable
CUST_38541,4816.0,0.0,0.0,0.0,0,0,0.0,216,2,4,1,Persuadable
CUST_89083,1854.0,1854.0,0.0,0.0,0,1,1051.88,79,1,5,1,Sure Thing
CUST_61027,2385.0,0.0,0.0,0.0,1,0,0.0,27,1,2,0,Lost Cause
CUST_44531,2586.0,0.0,0.0,0.0,1,0,0.0,67,1,5,0,Lost Cause
CUST_18712,4757.0,3567.75,1189.25,0.25,1,1,1295.63,125,3,5,1,Persuadable
CUST_75455,2514.0,0.0,0.0,0.0,0,0,0.0,82,2,6,1,Lost Cause
CUST_84744,6506.0,0.0,0.0,0.0,0,0,0.0,191,3,4,1,Persuadable
CUST_15109,2438.0,0.0,0.0,0.0,0,0,0.0,600,1,2,1,Persuadable
CUST_59268,1902.0,0.0,0.0,0.0,0,0,0.0,35,0,2,0,Lost Cause
CUST_64615,3456.0,2937.6,518.4,0.15,1,1,1469.89,83,3,3,1,Persuadable
CUST_92503,4850.0,4850.0,0.0,0.0,0,1,2881.68,77,0,4,1,Sure Thing
CUST_39759,2590.0,2590.0,0.0,0.0,0,1,1405.91,53,0,8,1,Sure Thing
CUST_95708,4691.0,0.0,0.0,0.0,1,0,0.0,36,2,3,0,Lost Cause
CUST_70112,4859.0,0.0,0.0,0.0,0,0,0.0,18,0,5,0,Lost Cause
CUST_36589,3519.0,2639.25,879.75,0.25,1,1,1047.97,271,1,5,1,Persuadable
CUST_40015,3553.0,0.0,0.0,0.0,1,0,0.0,75,2,3,0,Lost Cause
CUST_39009,2512.0,0.0,0.0,0.0,1,0,0.0,92,2,3,0,Lost Cause
CUST_93309,1840.0,0.0,0.0,0.0,0,0,0.0,308,2,4,0,Lost Cause
CUST_72046,1148.0,0.0,0.0,0.0,0,0,0.0,189,1,6,1,Persuadable
CUST_36143,1916.0,0.0,0.0,0.0,0,0,0.0,26,4,3,0,Persuadable
CUST_16154,3490.0,0.0,0.0,0.0,0,0,0.0,110,2,4,1,Lost Cause
CUST_31804,4811.0,0.0,0.0,0.0,1,0,0.0,80,2,4,1,Lost Cause
CUST_51688,1153.0,0.0,0.0,0.0,1,0,0.0,201,2,4,1,Persuadable
CUST_74288,9550.0,0.0,0.0,0.0,1,0,0.0,164,0,4,1,Lost Cause
CUST_61195,2356.0,0.0,0.0,0.0,1,0,0.0,150,2,4,1,Lost Cause
CUST_30581,1933.0,1933.0,0.0,0.0,0,1,1114.65,59,0,7,1,Sure Thing
CUST_62648,1071.0,0.0,0.0,0.0,0,0,0.0,206,1,4,0,Lost Cause
CUST_40087,1720.0,0.0,0.0,0.0,1,0,0.0,16,2,1,1,Lost Cause
CUST_59930,1062.0,0.0,0.0,0.0,1,0,0.0,30,0,4,1,Sure Thing
CUST_42981,2354.0,2354.0,0.0,0.0,0,1,1246.28,59,0,5,1,Sure Thing
CUST_79298,4944.0,4944.0,0.0,0.0,0,1,2738.39,19,1,6,1,Sure Thing
CUST_56167,2411.0,0.0,0.0,0.0,0,0,0.0,42,2,3,1,Lost Cause
CUST_85304,1730.0,1557.0,173.0,0.1,1,1,861.34,222,2,4,1,Persuadable
CUST_53408,4655.0,0.0,0.0,0.0,0,0,0.0,365,2,2,1,Persuadable
CUST_49499,2511.0,2259.9,251.1,0.1,1,1,1170.4,53,1,6,1,Sure Thing
CUST_62269,4807.0,4807.0,0.0,0.0,0,1,2578.04,46,0,2,1,Sure Thing
CUST_48559,1871.0,1590.35,280.65,0.15,1,1,718.87,49,0,2,1,Sure Thing
CUST_84319,1197.0,0.0,0.0,0.0,1,0,0.0,49,3,5,1,Persuadable
CUST_58787,1104.0,1104.0,0.0,0.0,0,1,593.43,14,1,5,1,Sure Thing
CUST_45488,1247.0,0.0,0.0,0.0,1,0,0.0,323,1,2,0,Lost Cause
CUST_84441,3599.0,0.0,0.0,0.0,0,0,0.0,38,1,5,0,Lost Cause
CUST_84663,1123.0,0.0,0.0,0.0,1,0,0.0,75,2,5,0,Lost Cause
CUST_32431,1694.0,1439.9,254.1,0.15,1,1,737.11,11,4,10,0,Persuadable
CUST_71681,6435.0,0.0,0.0,0.0,0,0,0.0,244,0,2,1,Persuadable
CUST_73483,1913.0,0.0,0.0,0.0,1,0,0.0,167,2,3,0,Lost Cause
CUST_59153,1874.0,1686.6,187.4,0.1,1,1,907.54,361,2,4,1,Persuadable
CUST_16368,1280.0,0.0,0.0,0.0,1,0,0.0,192,2,4,0,Lost Cause
CUST_37424,3526.0,0.0,0.0,0.0,0,0,0.0,55,2,2,0,Lost Cause
CUST_55004,1654.0,0.0,0.0,0.0,0,0,0.0,44,2,3,0,Lost Cause
CUST_93869,2350.0,0.0,0.0,0.0,0,0,0.0,153,2,6,1,Lost Cause
CUST_98652,4750.0,0.0,0.0,0.0,0,0,0.0,64,4,2,1,Persuadable
CUST_66985,9598.0,0.0,0.0,0.0,0,0,0.0,110,1,6,1,Lost Cause
CUST_60069,1940.0,1649.0,291.0,0.15,1,1,854.3,10,1,2,1,Sure Thing
CUST_62326,1087.0,0.0,0.0,0.0,0,0,0.0,17,3,5,1,Persuadable
CUST_91061,3599.0,3059.15,539.85,0.15,1,1,1367.69,101,3,8,1,Persuadable
CUST_33398,2602.0,0.0,0.0,0.0,0,0,0.0,110,3,4,0,Persuadable
CUST_60861,2614.0,0.0,0.0,0.0,0,0,0.0,177,3,4,0,Persuadable
