customer_id,base_value,final_value,discount_amount,discount_percentage,discount_exposure,conversion,profit_margin,dwell_time_seconds,price_comparison_tabs,product_views,cart_added,ground_truth_persona
CUST_54261,2157.48,0.0,0.0,0.0,1,0,0.0,55,0,2,0,lost_cause
CUST_11542,6649.63,0.0,0.0,0.0,1,0,0.0,40,1,2,0,lost_cause
CUST_31677,7749.3,7749.3,0.0,0.0,0,1,4649.58,109,2,3,1,sleeping_dog
CUST_56732,4275.28,3633.99,641.29,0.15,1,1,1923.88,135,5,13,0,persuadable
CUST_60343,4832.45,0.0,0.0,0.0,1,0,0.0,81,3,3,1,sleeping_dog
CUST_49081,2454.51,1840.88,613.63,0.25,1,1,859.08,286,3,6,1,persuadable
CUST_72856,5081.7,0.0,0.0,0.0,0,0,0.0,528,4,10,0,persuadable
CUST_98858,2440.26,0.0,0.0,0.0,0,0,0.0,258,3,7,1,persuadable
CUST_29065,5472.89,0.0,0.0,0.0,0,0,0.0,599,7,14,0,persuadable
CUST_93460,7566.18,7566.18,0.0,0.0,0,1,4539.71,70,1,3,1,sure_thing
CUST_98092,2772.04,0.0,0.0,0.0,1,0,0.0,38,0,2,0,lost_cause
CUST_64693,6469.66,4852.24,1617.42,0.25,1,1,2264.38,377,7,8,0,persuadable
CUST_36962,1652.77,0.0,0.0,0.0,0,0,0.0,26,0,1,0,lost_cause
CUST_38295,3940.73,0.0,0.0,0.0,1,0,0.0,8,0,1,0,lost_cause
CUST_23807,2219.87,0.0,0.0,0.0,0,0,0.0,212,5,13,0,persuadable
CUST_52348,3791.09,0.0,0.0,0.0,0,0,0.0,244,4,6,1,persuadable
CUST_36432,2627.99,0.0,0.0,0.0,0,0,0.0,437,3,8,1,persuadable
CUST_93285,3926.48,3926.48,0.0,0.0,0,1,2355.89,72,0,3,1,sure_thing
CUST_67854,4213.9,4213.9,0.0,0.0,0,1,2528.34,72,0,1,1,sure_thing
CUST_50262,3453.84,0.0,0.0,0.0,0,0,0.0,306,5,5,0,persuadable
CUST_47080,5768.04,5191.24,576.8,0.1,1,1,2884.02,479,5,11,0,persuadable
CUST_11324,7472.54,0.0,0.0,0.0,1,0,0.0,158,2,3,1,sleeping_dog
CUST_45909,4103.87,0.0,0.0,0.0,1,0,0.0,40,1,1,0,lost_cause
CUST_99339,2750.23,0.0,0.0,0.0,0,0,0.0,485,5,8,0,persuadable
CUST_29870,3259.7,0.0,0.0,0.0,1,0,0.0,29,2,1,0,lost_cause
CUST_44578,7051.01,7051.01,0.0,0.0,0,1,4230.61,50,0,3,1,sure_thing
CUST_82124,5215.66,4172.53,1043.13,0.2,1,1,2086.27,341,5,6,0,persuadable
CUST_36790,4457.57,0.0,0.0,0.0,0,0,0.0,5,1,2,0,lost_cause
CUST_35289,2472.64,1854.48,618.16,0.25,1,1,865.42,479,5,10,0,persuadable
CUST_65129,4423.23,0.0,0.0,0.0,0,0,0.0,560,3,11,1,persuadable
CUST_25485,3310.2,3310.2,0.0,0.0,0,1,1986.12,144,1,4,1,sleeping_dog
CUST_54482,7630.56,0.0,0.0,0.0,1,0,0.0,59,0,1,0,lost_cause
CUST_96188,7246.46,0.0,0.0,0.0,1,0,0.0,23,0,1,0,lost_cause
CUST_14748,2045.37,0.0,0.0,0.0,0,0,0.0,14,0,2,0,lost_cause
CUST_96769,4858.25,0.0,0.0,0.0,1,0,0.0,11,0,1,0,lost_cause
CUST_19435,2962.88,2222.16,740.72,0.25,1,1,1037.01,70,1,2,1,sure_thing
CUST_13709,4170.05,0.0,0.0,0.0,0,0,0.0,406,6,9,0,persuadable
CUST_40355,7199.51,7199.51,0.0,0.0,0,1,4319.71,46,1,2,1,sure_thing
CUST_65771,4928.84,0.0,0.0,0.0,0,0,0.0,337,3,9,0,persuadable
CUST_67799,3672.4,2754.3,918.1,0.25,1,1,1285.34,335,7,11,0,persuadable
CUST_23116,2851.27,2138.45,712.82,0.25,1,1,997.94,105,1,3,1,sure_thing
CUST_35470,6702.11,6702.11,0.0,0.0,0,1,4021.27,94,1,3,1,sleeping_dog
CUST_52344,5559.37,0.0,0.0,0.0,0,0,0.0,41,0,2,0,lost_cause
CUST_52918,4542.43,0.0,0.0,0.0,0,0,0.0,41,1,2,0,lost_cause
CUST_62224,2913.65,2476.6,437.05,0.15,1,1,1311.14,584,3,12,0,persuadable
CUST_49298,3672.6,0.0,0.0,0.0,1,0,0.0,14,2,2,0,lost_cause
CUST_90219,7738.98,6191.18,1547.8,0.2,1,1,3095.59,89,0,1,1,sure_thing
CUST_71629,4880.58,0.0,0.0,0.0,1,0,0.0,16,0,2,0,lost_cause
CUST_76040,4104.55,3078.41,1026.14,0.25,1,1,1436.59,93,1,3,1,sure_thing
CUST_38016,4889.24,0.0,0.0,0.0,1,0,0.0,51,0,2,0,lost_cause
CUST_33960,6563.43,0.0,0.0,0.0,0,0,0.0,436,4,9,1,persuadable
CUST_43591,3710.71,0.0,0.0,0.0,1,0,0.0,49,2,1,0,lost_cause
CUST_92848,2661.59,0.0,0.0,0.0,0,0,0.0,5,1,1,0,lost_cause
CUST_77641,5302.08,5302.08,0.0,0.0,0,1,3181.25,34,1,3,1,sure_thing
CUST_46395,5823.83,0.0,0.0,0.0,0,0,0.0,370,5,9,1,persuadable
CUST_32700,6132.67,0.0,0.0,0.0,1,0,0.0,147,1,4,1,sleeping_dog
CUST_44620,7232.92,0.0,0.0,0.0,0,0,0.0,240,7,8,0,persuadable
CUST_30559,3912.63,0.0,0.0,0.0,0,0,0.0,9,1,2,0,lost_cause
CUST_71642,1989.81,0.0,0.0,0.0,0,0,0.0,26,1,1,0,lost_cause
CUST_86539,7729.27,0.0,0.0,0.0,0,0,0.0,200,4,5,0,persuadable
CUST_31732,4327.58,0.0,0.0,0.0,0,0,0.0,441,7,9,0,persuadable
CUST_40354,5551.17,5551.17,0.0,0.0,0,1,3330.7,12,0,1,1,sure_thing
CUST_23843,5830.98,0.0,0.0,0.0,1,0,0.0,41,2,1,0,lost_cause
CUST_81726,5052.34,0.0,0.0,0.0,0,0,0.0,410,6,10,0,persuadable
CUST_27640,2834.17,2125.63,708.54,0.25,1,1,991.96,341,4,13,0,persuadable
CUST_62528,6408.43,0.0,0.0,0.0,0,0,0.0,536,4,11,1,persuadable
CUST_48413,6724.39,0.0,0.0,0.0,1,0,0.0,11,0,2,0,lost_cause
CUST_62638,5094.34,0.0,0.0,0.0,1,0,0.0,57,1,1,0,lost_cause
CUST_62736,4675.65,4675.65,0.0,0.0,0,1,2805.39,118,2,5,1,sleeping_dog
CUST_78866,2240.6,0.0,0.0,0.0,0,0,0.0,295,6,6,1,persuadable
CUST_29087,2045.69,0.0,0.0,0.0,1,0,0.0,43,0,2,0,lost_cause
CUST_51430,3707.17,0.0,0.0,0.0,1,0,0.0,45,2,2,0,lost_cause
CUST_34504,3520.5,0.0,0.0,0.0,0,0,0.0,58,1,2,0,lost_cause
CUST_17114,7698.77,0.0,0.0,0.0,1,0,0.0,88,2,2,1,sleeping_dog
CUST_88859,6593.55,6593.55,0.0,0.0,0,1,3956.13,82,1,2,1,sure_thing
CUST_20975,5789.51,4342.13,1447.38,0.25,1,1,2026.33,92,1,3,1,sure_thing
CUST_21023,4864.71,0.0,0.0,0.0,0,0,0.0,21,0,1,0,lost_cause
CUST_31447,2587.89,0.0,0.0,0.0,0,0,0.0,472,4,11,0,persuadable
CUST_33959,7859.97,0.0,0.0,0.0,1,0,0.0,20,2,1,0,lost_cause
CUST_76203,3937.76,0.0,0.0,0.0,1,0,0.0,10,1,1,0,lost_cause
CUST_39703,2195.02,1646.26,548.76,0.25,1,1,768.25,20,0,1,1,sure_thing
CUST_19337,4709.69,0.0,0.0,0.0,0,0,0.0,46,0,2,0,lost_cause
CUST_56427,7180.99,0.0,0.0,0.0,0,0,0.0,374,7,13,0,persuadable
CUST_71529,7267.39,0.0,0.0,0.0,0,0,0.0,283,6,11,1,persuadable
CUST_94665,1571.28,0.0,0.0,0.0,1,0,0.0,16,1,1,0,lost_cause
CUST_41921,7260.92,0.0,0.0,0.0,1,0,0.0,44,1,2,0,lost_cause
CUST_43307,3264.65,2938.18,326.47,0.1,1,1,1632.32,59,0,1,1,sure_thing
CUST_37355,1753.32,1314.99,438.33,0.25,1,1,613.66,478,4,12,0,persuadable
CUST_14835,7010.64,0.0,0.0,0.0,0,0,0.0,26,2,1,0,lost_cause
CUST_30159,7115.13,0.0,0.0,0.0,0,0,0.0,16,0,2,0,lost_cause
CUST_57605,5375.5,0.0,0.0,0.0,0,0,0.0,26,1,1,0,lost_cause
CUST_48088,5233.82,3925.36,1308.46,0.25,1,1,1831.83,28,1,3,1,sure_thing
CUST_88752,6785.28,0.0,0.0,0.0,0,0,0.0,234,5,10,0,persuadable
CUST_65284,6611.01,0.0,0.0,0.0,0,0,0.0,201,4,13,0,persuadable
CUST_67043,7285.69,0.0,0.0,0.0,0,0,0.0,27,2,1,0,lost_cause
CUST_45547,5092.86,0.0,0.0,0.0,0,0,0.0,208,5,13,0,persuadable
CUST_92844,7789.71,5842.28,1947.43,0.25,1,1,2726.4,100,1,3,1,sure_thing
CUST_37532,7974.95,0.0,0.0,0.0,1,0,0.0,185,1,3,1,sleeping_dog
CUST_44349,2257.54,2257.54,0.0,0.0,0,1,1354.52,46,1,1,1,sure_thing
CUST_55445,7022.03,0.0,0.0,0.0,1,0,0.0,142,1,5,1,sleeping_dog
CUST_15713,4748.84,0.0,0.0,0.0,1,0,0.0,28,0,2,0,lost_cause
CUST_66178,4019.18,0.0,0.0,0.0,0,0,0.0,44,2,1,0,lost_cause
CUST_59407,5484.97,0.0,0.0,0.0,0,0,0.0,181,7,8,0,persuadable
CUST_80340,1863.78,1863.78,0.0,0.0,0,1,1118.27,59,0,3,1,sure_thing
CUST_60990,4792.0,0.0,0.0,0.0,1,0,0.0,8,2,1,0,lost_cause
CUST_85672,7160.79,0.0,0.0,0.0,1,0,0.0,54,0,1,0,lost_cause
CUST_75545,2887.5,0.0,0.0,0.0,0,0,0.0,30,2,2,0,lost_cause
CUST_94791,4271.53,4271.53,0.0,0.0,0,1,2562.92,53,0,3,1,sure_thing
CUST_68141,7606.63,0.0,0.0,0.0,0,0,0.0,20,2,2,0,lost_cause
CUST_33793,4285.66,0.0,0.0,0.0,0,0,0.0,57,0,1,0,lost_cause
CUST_66570,3829.39,0.0,0.0,0.0,0,0,0.0,52,2,2,0,lost_cause
CUST_47892,4363.49,0.0,0.0,0.0,0,0,0.0,48,2,2,0,lost_cause
CUST_11015,4876.44,0.0,0.0,0.0,1,0,0.0,48,0,2,0,lost_cause
CUST_71813,5607.94,0.0,0.0,0.0,0,0,0.0,20,2,2,0,lost_cause
CUST_37712,6704.5,6704.5,0.0,0.0,0,1,4022.7,82,1,1,1,sure_thing
CUST_18415,4438.66,0.0,0.0,0.0,0,0,0.0,387,5,14,0,persuadable
CUST_72292,6813.63,6132.27,681.36,0.1,1,1,3406.82,38,1,3,1,sure_thing
CUST_33833,4969.18,0.0,0.0,0.0,0,0,0.0,464,3,11,1,persuadable
CUST_14158,3700.12,3145.1,555.02,0.15,1,1,1665.05,555,7,8,0,persuadable
CUST_72680,5776.68,5776.68,0.0,0.0,0,1,3466.01,101,1,1,1,sure_thing
CUST_30309,6165.19,5548.67,616.52,0.1,1,1,3082.59,467,3,10,1,persuadable
CUST_16970,5127.32,5127.32,0.0,0.0,0,1,3076.39,74,0,3,1,sure_thing
CUST_82474,1868.0,0.0,0.0,0.0,1,0,0.0,34,0,1,0,lost_cause
CUST_96704,2604.24,0.0,0.0,0.0,1,0,0.0,22,2,2,0,lost_cause
CUST_56540,3354.44,2515.83,838.61,0.25,1,1,1174.05,39,1,2,1,sure_thing
CUST_30384,3337.07,3337.07,0.0,0.0,0,1,2002.24,198,3,5,1,sleeping_dog
CUST_28017,5877.24,4995.65,881.59,0.15,1,1,2644.75,346,5,5,0,persuadable
CUST_85880,1619.27,1214.45,404.82,0.25,1,1,566.74,591,5,10,0,persuadable
CUST_18702,6411.93,6411.93,0.0,0.0,0,1,3847.16,103,0,2,1,sure_thing
CUST_10384,3224.73,2741.02,483.71,0.15,1,1,1451.13,291,6,12,0,persuadable
CUST_10404,3515.14,0.0,0.0,0.0,0,0,0.0,50,2,1,0,lost_cause
CUST_50943,4931.41,0.0,0.0,0.0,0,0,0.0,10,2,1,0,lost_cause
CUST_57926,2903.52,2903.52,0.0,0.0,0,1,1742.11,109,0,1,1,sure_thing
CUST_39189,7249.06,5436.8,1812.26,0.25,1,1,2537.18,45,1,3,1,sure_thing
CUST_22763,2054.9,0.0,0.0,0.0,0,0,0.0,340,7,8,0,persuadable
CUST_28384,4388.49,3291.37,1097.12,0.25,1,1,1535.97,494,7,13,0,persuadable
CUST_70100,7021.24,5968.05,1053.19,0.15,1,1,3159.55,38,1,2,1,sure_thing
CUST_19860,5502.99,4677.54,825.45,0.15,1,1,2476.34,510,7,8,1,persuadable
CUST_90642,3400.14,0.0,0.0,0.0,0,0,0.0,48,1,1,0,lost_cause
CUST_60612,4234.94,0.0,0.0,0.0,1,0,0.0,5,2,2,0,lost_cause
CUST_33574,6093.51,0.0,0.0,0.0,0,0,0.0,422,5,10,0,persuadable
CUST_33524,7826.19,0.0,0.0,0.0,0,0,0.0,30,2,2,0,lost_cause
CUST_79172,7305.4,5479.05,1826.35,0.25,1,1,2556.89,127,5,12,1,persuadable
CUST_20916,3725.81,3353.23,372.58,0.1,1,1,1862.91,316,6,13,1,persuadable
CUST_14809,7988.29,7988.29,0.0,0.0,0,1,4792.97,67,1,3,1,sure_thing
CUST_42201,1522.78,0.0,0.0,0.0,0,0,0.0,9,0,2,0,lost_cause
CUST_63330,1679.59,1679.59,0.0,0.0,0,1,1007.75,60,1,4,1,sleeping_dog
CUST_23456,6854.96,0.0,0.0,0.0,1,0,0.0,58,2,1,0,lost_cause
CUST_66397,2796.51,2516.86,279.65,0.1,1,1,1398.26,127,3,11,0,persuadable
CUST_48765,1895.0,0.0,0.0,0.0,1,0,0.0,32,1,1,0,lost_cause
CUST_44816,3041.46,2737.31,304.15,0.1,1,1,1520.73,12,1,3,1,sure_thing
CUST_55106,4269.65,0.0,0.0,0.0,1,0,0.0,31,2,1,0,lost_cause
CUST_63932,6248.68,0.0,0.0,0.0,0,0,0.0,437,5,8,1,persuadable
CUST_27100,5558.18,5002.36,555.82,0.1,1,1,2779.09,467,3,13,1,persuadable
CUST_67091,3044.54,0.0,0.0,0.0,1,0,0.0,50,0,2,0,lost_cause
CUST_31949,4771.26,0.0,0.0,0.0,0,0,0.0,18,1,1,0,lost_cause
CUST_80080,7520.39,7520.39,0.0,0.0,0,1,4512.23,89,1,3,1,sure_thing
CUST_47744,6797.55,0.0,0.0,0.0,1,0,0.0,19,0,1,0,lost_cause
CUST_55543,3600.73,3600.73,0.0,0.0,0,1,2160.44,64,0,1,1,sure_thing
CUST_46187,7884.72,0.0,0.0,0.0,1,0,0.0,19,0,2,0,lost_cause
CUST_17239,6106.03,0.0,0.0,0.0,1,0,0.0,39,0,2,0,lost_cause
CUST_24489,1905.92,0.0,0.0,0.0,1,0,0.0,12,0,1,0,lost_cause
CUST_68017,1728.54,0.0,0.0,0.0,0,0,0.0,49,2,2,0,lost_cause
CUST_71877,2594.65,2205.45,389.2,0.15,1,1,1167.59,301,5,8,1,persuadable
CUST_53125,6231.06,5296.4,934.66,0.15,1,1,2803.98,112,0,3,1,sure_thing
CUST_59922,2694.3,0.0,0.0,0.0,1,0,0.0,51,2,2,0,lost_cause
CUST_42049,4824.66,0.0,0.0,0.0,0,0,0.0,430,3,5,1,persuadable
CUST_47131,2106.19,1895.57,210.62,0.1,1,1,1053.09,523,7,11,0,persuadable
CUST_52944,7485.76,5988.61,1497.15,0.2,1,1,2994.31,597,4,9,0,persuadable
CUST_83963,3735.74,2988.59,747.15,0.2,1,1,1494.29,112,0,1,1,sure_thing
CUST_34285,7402.86,0.0,0.0,0.0,1,0,0.0,26,0,1,0,lost_cause
CUST_47626,7641.69,7641.69,0.0,0.0,0,1,4585.01,18,1,3,1,sure_thing
CUST_52808,1539.84,0.0,0.0,0.0,0,0,0.0,40,0,1,0,lost_cause
CUST_98464,4516.88,3613.5,903.38,0.2,1,1,1806.75,291,7,10,0,persuadable
CUST_63871,1660.26,1245.2,415.06,0.25,1,1,581.1,114,1,2,1,sure_thing
CUST_29198,7406.5,6665.85,740.65,0.1,1,1,3703.25,195,6,7,0,persuadable
CUST_29758,4869.65,3652.24,1217.41,0.25,1,1,1704.38,90,1,1,1,sure_thing
CUST_25254,1987.14,1689.07,298.07,0.15,1,1,894.21,596,5,4,0,persuadable
CUST_54238,2216.8,0.0,0.0,0.0,0,0,0.0,8,0,1,0,lost_cause
CUST_11252,3992.81,3992.81,0.0,0.0,0,1,2395.69,16,0,1,1,sure_thing
CUST_49764,7611.52,0.0,0.0,0.0,0,0,0.0,7,2,1,0,lost_cause
CUST_87709,6003.91,6003.91,0.0,0.0,0,1,3602.35,104,1,2,1,sure_thing
CUST_47441,7139.52,7139.52,0.0,0.0,0,1,4283.71,102,0,3,1,sure_thing
CUST_63682,3881.97,0.0,0.0,0.0,0,0,0.0,10,0,1,0,lost_cause
CUST_69494,1780.89,1513.76,267.13,0.15,1,1,801.4,492,6,9,0,persuadable
CUST_91317,7833.06,7833.06,0.0,0.0,0,1,4699.84,90,0,3,1,sure_thing
CUST_75215,1611.62,1289.3,322.32,0.2,1,1,644.65,297,5,11,0,persuadable
CUST_88587,7659.74,6127.79,1531.95,0.2,1,1,3063.89,158,7,12,0,persuadable
CUST_16949,3896.4,0.0,0.0,0.0,0,0,0.0,39,2,1,0,lost_cause
CUST_65393,1565.59,1330.75,234.84,0.15,1,1,704.51,580,5,10,1,persuadable
CUST_83553,5979.52,0.0,0.0,0.0,1,0,0.0,10,2,2,0,lost_cause
CUST_16941,7873.51,0.0,0.0,0.0,0,0,0.0,46,0,1,0,lost_cause
CUST_35934,7776.57,6221.26,1555.31,0.2,1,1,3110.63,123,7,8,0,persuadable
CUST_33386,2546.09,0.0,0.0,0.0,1,0,0.0,43,2,1,0,lost_cause
CUST_71886,2678.11,0.0,0.0,0.0,0,0,0.0,538,3,14,0,persuadable
CUST_85745,5176.0,5176.0,0.0,0.0,0,1,3105.6,101,3,5,1,sleeping_dog
CUST_93251,5642.48,5642.48,0.0,0.0,0,1,3385.49,70,1,1,1,sure_thing
CUST_63413,6306.22,0.0,0.0,0.0,1,0,0.0,24,1,2,0,lost_cause
CUST_66800,2676.83,2141.46,535.37,0.2,1,1,1070.73,472,6,8,1,persuadable
CUST_52318,7733.55,0.0,0.0,0.0,0,0,0.0,207,5,11,0,persuadable
CUST_80173,5651.81,0.0,0.0,0.0,0,0,0.0,42,2,2,0,lost_cause
CUST_80390,7005.8,0.0,0.0,0.0,0,0,0.0,27,0,2,0,lost_cause
CUST_62329,5010.43,4258.87,751.56,0.15,1,1,2254.7,24,0,1,1,sure_thing
CUST_53088,4192.8,3144.6,1048.2,0.25,1,1,1467.48,116,1,1,1,sure_thing
CUST_49811,7851.69,0.0,0.0,0.0,0,0,0.0,25,2,2,0,lost_cause
CUST_65479,5283.79,0.0,0.0,0.0,1,0,0.0,46,2,2,0,lost_cause
CUST_95392,7134.68,7134.68,0.0,0.0,0,1,4280.81,122,3,4,1,sleeping_dog
CUST_97369,7696.4,0.0,0.0,0.0,1,0,0.0,33,0,1,0,lost_cause
CUST_29963,5889.81,5889.81,0.0,0.0,0,1,3533.89,111,3,2,1,sleeping_dog
CUST_65123,5068.1,0.0,0.0,0.0,0,0,0.0,57,0,2,0,lost_cause
CUST_83477,1522.82,0.0,0.0,0.0,0,0,0.0,427,5,14,0,persuadable
CUST_24388,1760.13,1408.1,352.03,0.2,1,1,704.05,51,1,1,1,sure_thing
CUST_15569,2805.53,0.0,0.0,0.0,0,0,0.0,9,2,1,0,lost_cause
CUST_79836,2709.05,0.0,0.0,0.0,0,0,0.0,45,0,2,0,lost_cause
CUST_46586,3155.93,2366.95,788.98,0.25,1,1,1104.58,103,1,3,1,sure_thing
CUST_22015,3482.08,0.0,0.0,0.0,0,0,0.0,121,5,5,1,persuadable
CUST_55002,3840.43,3840.43,0.0,0.0,0,1,2304.26,102,1,3,1,sleeping_dog
CUST_16254,4233.49,0.0,0.0,0.0,0,0,0.0,227,7,12,1,persuadable
CUST_27144,2142.63,0.0,0.0,0.0,0,0,0.0,145,4,6,0,persuadable
CUST_34214,1775.35,1420.28,355.07,0.2,1,1,710.14,219,3,4,0,persuadable
CUST_90719,5880.64,5292.58,588.06,0.1,1,1,2940.32,32,1,1,1,sure_thing
CUST_81774,4992.68,3744.51,1248.17,0.25,1,1,1747.44,224,7,6,0,persuadable
CUST_16090,4386.94,0.0,0.0,0.0,0,0,0.0,378,6,11,0,persuadable
CUST_21637,5623.86,5623.86,0.0,0.0,0,1,3374.32,68,0,3,1,sure_thing
CUST_32415,6879.92,0.0,0.0,0.0,0,0,0.0,15,0,1,0,lost_cause
CUST_34071,4280.0,3210.0,1070.0,0.25,1,1,1498.0,128,3,9,0,persuadable
CUST_68243,5667.28,0.0,0.0,0.0,1,0,0.0,51,1,1,0,lost_cause
CUST_51240,7698.22,0.0,0.0,0.0,0,0,0.0,35,1,1,0,lost_cause
CUST_93807,6957.56,5566.05,1391.51,0.2,1,1,2783.03,39,1,1,1,sure_thing
CUST_43434,4269.01,0.0,0.0,0.0,1,0,0.0,26,2,1,0,lost_cause
CUST_79724,5690.66,0.0,0.0,0.0,0,0,0.0,224,3,13,0,persuadable
CUST_85697,2650.96,0.0,0.0,0.0,1,0,0.0,51,2,1,0,lost_cause
CUST_38732,5143.39,3857.54,1285.85,0.25,1,1,1800.18,62,0,2,1,sure_thing
CUST_21314,7878.63,0.0,0.0,0.0,1,0,0.0,23,1,2,0,lost_cause
CUST_33954,4869.05,0.0,0.0,0.0,1,0,0.0,12,1,2,0,lost_cause
CUST_67108,7529.65,0.0,0.0,0.0,0,0,0.0,529,5,8,1,persuadable
CUST_97044,4147.68,3732.91,414.77,0.1,1,1,2073.84,69,0,1,1,sure_thing
CUST_97505,7992.49,0.0,0.0,0.0,1,0,0.0,7,2,2,0,lost_cause
CUST_46668,5264.93,0.0,0.0,0.0,1,0,0.0,56,1,2,0,lost_cause
CUST_33061,1774.75,0.0,0.0,0.0,0,0,0.0,596,3,13,1,persuadable
CUST_89252,5313.91,0.0,0.0,0.0,1,0,0.0,23,1,1,0,lost_cause
CUST_49749,3284.72,0.0,0.0,0.0,0,0,0.0,353,7,4,0,persuadable
CUST_26907,1711.13,0.0,0.0,0.0,1,0,0.0,49,1,1,0,lost_cause
CUST_28777,6835.55,5810.22,1025.33,0.15,1,1,3076.0,116,1,3,1,sure_thing
CUST_61745,3292.24,0.0,0.0,0.0,1,0,0.0,23,1,1,0,lost_cause
CUST_91818,6677.57,0.0,0.0,0.0,0,0,0.0,262,5,13,0,persuadable
CUST_33624,3373.41,0.0,0.0,0.0,0,0,0.0,452,7,7,1,persuadable
CUST_33321,2763.12,2486.81,276.31,0.1,1,1,1381.56,66,0,2,1,sure_thing
CUST_20488,7830.58,7830.58,0.0,0.0,0,1,4698.35,46,1,3,1,sure_thing
CUST_32574,3850.69,0.0,0.0,0.0,0,0,0.0,120,6,13,1,persuadable
CUST_15240,5408.95,4597.61,811.34,0.15,1,1,2434.03,514,6,6,0,persuadable
CUST_53221,5464.88,0.0,0.0,0.0,0,0,0.0,48,1,2,0,lost_cause
CUST_20478,5143.08,4628.77,514.31,0.1,1,1,2571.54,43,0,1,1,sure_thing
CUST_65645,7445.52,0.0,0.0,0.0,0,0,0.0,251,6,10,0,persuadable
CUST_29262,5883.87,0.0,0.0,0.0,0,0,0.0,385,7,5,0,persuadable
CUST_62796,4124.26,4124.26,0.0,0.0,0,1,2474.56,15,0,3,1,sure_thing
CUST_14432,7105.47,7105.47,0.0,0.0,0,1,4263.28,62,1,3,1,sure_thing
CUST_74291,2676.91,2409.22,267.69,0.1,1,1,1338.46,383,4,6,0,persuadable
CUST_89104,5037.54,0.0,0.0,0.0,0,0,0.0,390,4,6,0,persuadable
CUST_69399,7678.58,5758.94,1919.64,0.25,1,1,2687.51,385,6,10,1,persuadable
CUST_89714,5565.08,5008.57,556.51,0.1,1,1,2782.54,254,4,6,0,persuadable
CUST_60428,6810.29,0.0,0.0,0.0,0,0,0.0,32,2,1,0,lost_cause
CUST_97731,5748.14,5748.14,0.0,0.0,0,1,3448.88,96,1,1,1,sure_thing
CUST_10302,6955.91,0.0,0.0,0.0,0,0,0.0,452,5,14,0,persuadable
CUST_92558,7639.17,0.0,0.0,0.0,1,0,0.0,204,2,3,1,sleeping_dog
CUST_10055,3273.99,0.0,0.0,0.0,0,0,0.0,147,5,7,0,persuadable
CUST_18717,2602.8,0.0,0.0,0.0,0,0,0.0,59,0,1,0,lost_cause
CUST_38699,4645.94,3716.75,929.19,0.2,1,1,1858.37,409,3,13,0,persuadable
CUST_83686,6062.11,0.0,0.0,0.0,1,0,0.0,16,1,1,0,lost_cause
CUST_77661,2976.74,0.0,0.0,0.0,1,0,0.0,32,1,2,0,lost_cause
CUST_54247,1526.66,1221.33,305.33,0.2,1,1,610.67,584,4,6,1,persuadable
CUST_26748,3729.08,3729.08,0.0,0.0,0,1,2237.45,135,3,2,1,sleeping_dog
CUST_14621,7797.59,7797.59,0.0,0.0,0,1,4678.55,101,0,2,1,sure_thing
CUST_25034,6017.29,6017.29,0.0,0.0,0,1,3610.37,95,1,2,1,sure_thing
CUST_15126,4108.62,0.0,0.0,0.0,0,0,0.0,37,1,2,0,lost_cause
CUST_15122,2751.74,0.0,0.0,0.0,1,0,0.0,41,0,1,0,lost_cause
CUST_28030,3814.58,3814.58,0.0,0.0,0,1,2288.75,73,0,2,1,sure_thing
CUST_92838,2603.96,2083.17,520.79,0.2,1,1,1041.59,341,5,11,0,persuadable
CUST_94717,2190.99,2190.99,0.0,0.0,0,1,1314.59,117,1,2,1,sure_thing
CUST_65658,7393.83,5915.06,1478.77,0.2,1,1,2957.53,369,7,6,0,persuadable
CUST_48638,7984.73,0.0,0.0,0.0,0,0,0.0,12,2,1,0,lost_cause
CUST_77067,2566.74,1925.06,641.68,0.25,1,1,898.36,163,7,8,0,persuadable
CUST_98869,1854.4,1483.52,370.88,0.2,1,1,741.76,411,3,11,0,persuadable
CUST_44674,3643.25,0.0,0.0,0.0,0,0,0.0,406,6,4,0,persuadable
CUST_45854,4500.78,4050.7,450.08,0.1,1,1,2250.39,53,1,3,1,sure_thing
CUST_56271,2831.34,0.0,0.0,0.0,0,0,0.0,240,3,7,1,persuadable
CUST_83688,3459.26,0.0,0.0,0.0,1,0,0.0,15,0,1,0,lost_cause
CUST_48518,2805.66,2805.66,0.0,0.0,0,1,1683.4,133,1,4,1,sleeping_dog
CUST_20267,6532.69,0.0,0.0,0.0,1,0,0.0,18,1,1,0,lost_cause
CUST_11062,6131.76,4905.41,1226.35,0.2,1,1,2452.71,52,1,1,1,sure_thing
CUST_60448,5627.18,0.0,0.0,0.0,1,0,0.0,25,2,2,0,lost_cause
CUST_16229,4016.92,0.0,0.0,0.0,1,0,0.0,39,2,2,0,lost_cause
CUST_66793,7408.77,0.0,0.0,0.0,1,0,0.0,19,1,1,0,lost_cause
CUST_57915,7801.96,5851.47,1950.49,0.25,1,1,2730.69,234,6,12,1,persuadable
CUST_14632,2628.66,2234.36,394.3,0.15,1,1,1182.9,570,7,6,0,persuadable
CUST_13596,2949.58,2654.62,294.96,0.1,1,1,1474.79,458,4,8,1,persuadable
CUST_16168,4916.6,4916.6,0.0,0.0,0,1,2949.96,90,1,3,1,sure_thing
CUST_17561,2093.13,2093.13,0.0,0.0,0,1,1255.88,63,1,3,1,sure_thing
